year,id,shp,contab,department,municipality,population,group,value
2021,0401,81,8511,La Libertad,Santa Tecla,121908.0,OBLGLP,181353874.59124756
2010,0402,84,8512,La Libertad,Quezaltepeque,52643.0,OBLGLP,13432640.767593384
2011,0402,84,8512,La Libertad,Quezaltepeque,52643.0,OBLGLP,14970819.46574688
2012,0402,84,8512,La Libertad,Quezaltepeque,52643.0,OBLGLP,14433719.05600679
2013,0402,84,8512,La Libertad,Quezaltepeque,52643.0,OBLGLP,14184921.446264267
2014,0402,84,8512,La Libertad,Quezaltepeque,52643.0,OBLGLP,21597301.97480464
2015,0402,84,8512,La Libertad,Quezaltepeque,52643.0,OBLGLP,19985771.370941162
2016,0402,84,8512,La Libertad,Quezaltepeque,52643.0,OBLGLP,17848948.31829834
2017,0402,84,8512,La Libertad,Quezaltepeque,52643.0,OBLGLP,23877486.547810078
2018,0402,84,8512,La Libertad,Quezaltepeque,52643.0,OBLGLP,29599727.121063232
2010,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,2534977.6550827026
2011,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,5310722.420721054
2012,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,4981737.10534668
2013,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,3550832.0958924294
2014,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,4102739.9194488525
2015,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,4092983.7731933594
2016,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,4017718.2784118652
2017,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,5866947.6541137695
2018,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,8241111.705314636
2019,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,23448613.784240723
2020,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,20047030.98618698
2021,0417,85,8513,La Libertad,Sacacoyo,12299.0,OBLGLP,4465302.903476715
2010,0418,86,8514,La Libertad,San José Villanueva,13576.0,OBLGLP,1956441.957649231
2011,0418,86,8514,La Libertad,San José Villanueva,13576.0,OBLGLP,2558874.369655609
2012,0418,86,8514,La Libertad,San José Villanueva,13576.0,OBLGLP,3243131.647277832
2013,0418,86,8514,La Libertad,San José Villanueva,13576.0,OBLGLP,4495528.912063599
2014,0418,86,8514,La Libertad,San José Villanueva,13576.0,OBLGLP,4654158.259216309
2015,0418,86,8514,La Libertad,San José Villanueva,13576.0,OBLGLP,7153170.3802604675
2016,0418,86,8514,La Libertad,San José Villanueva,13576.0,OBLGLP,4860096.823606491
2017,0418,86,8514,La Libertad,San José Villanueva,13576.0,OBLGLP,10512642.301171303
2018,0418,86,8514,La Libertad,San José Villanueva,13576.0,OBLGLP,9429832.15713811
2010,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,8453779.77319336
2011,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,10157458.679702759
2012,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,10463854.865931034
2013,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,13726373.232453704
2014,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,13288563.69429779
2015,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,11404413.01181984
2016,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,16220984.877447605
2017,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,22009206.359758377
2018,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,20894579.58820343
2019,0404,83,8515,La Libertad,San Juan Opico,74280.0,OBLGLP,20272799.24998474
2010,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,2211172.6830940247
2011,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,3265812.1905174255
2012,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,2631866.5399227142
2013,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,2589883.89717412
2014,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,4885732.5897369385
2015,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,3661119.5937309265
2016,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,3475969.4568328857
2017,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,5991612.745452881
2018,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,6342067.786430359
2019,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,4753519.580669403
2020,0421,87,8516,La Libertad,San Matías,7314.0,OBLGLP,12535894.560724258
2010,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,6428163.789134979
2011,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,8778974.570854187
2012,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,8834743.027999878
2013,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,9693188.805923462
2014,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,9943859.548903465
2015,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,10531137.266748428
2016,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,14469708.137527466
2017,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,11853088.138905883
2018,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,13039061.608520508
2019,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,13538268.469871521
2020,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,31175411.654794693
2021,0409,88,8517,La Libertad,San Pablo Tacachico,20366.0,OBLGLP,14131351.654830933
2010,0416,90,8518,La Libertad,Tamanique,13544.0,OBLGLP,3348544.342581272
2011,0416,90,8518,La Libertad,Tamanique,13544.0,OBLGLP,9138654.61529541
2012,0416,90,8518,La Libertad,Tamanique,13544.0,OBLGLP,5069639.930254936
2013,0416,90,8518,La Libertad,Tamanique,13544.0,OBLGLP,3820130.6298217773
2014,0416,90,8518,La Libertad,Tamanique,13544.0,OBLGLP,5367172.534320831
2015,0416,90,8518,La Libertad,Tamanique,13544.0,OBLGLP,7948901.653158188
