year,contab,class,kind,group,amount,id,shp,department,municipality,population
2014,8302,MOD,Ingresos,INGDEU,1177543.390625,604,228,Sonsonate,Armenia,34912.0
2014,8302,MOD,Ingresos,INGPRP,1030021.8471679688,604,228,Sonsonate,Armenia,34912.0
2014,8302,MOD,Ingresos,TRFREC,2057524.94140625,604,228,Sonsonate,Armenia,34912.0
2015,8302,ACR,Egresos,AMTDEU,365753.5078125,604,228,Sonsonate,Armenia,34912.0
2015,8302,ACR,Egresos,GASTOS,1708158.5984162614,604,228,Sonsonate,Armenia,34912.0
2015,8302,ACR,Egresos,INVERS,869874.3480789661,604,228,Sonsonate,Armenia,34912.0
2015,8302,ACR,Ingresos,INGDEU,162456.609375,604,228,Sonsonate,Armenia,34912.0
2015,8302,ACR,Ingresos,INGPRP,648744.1701965332,604,228,Sonsonate,Armenia,34912.0
2015,8302,ACR,Ingresos,TRFREC,2008394.1409416199,604,228,Sonsonate,Armenia,34912.0
2015,8302,APR,Egresos,AMTDEU,379137.65625,604,228,Sonsonate,Armenia,34912.0
2015,8302,APR,Egresos,GASTOS,1426200.72265625,604,228,Sonsonate,Armenia,34912.0
2015,8302,APR,Egresos,INVERS,718923.3125,604,228,Sonsonate,Armenia,34912.0
2015,8302,APR,Ingresos,INGDEU,0.0,604,228,Sonsonate,Armenia,34912.0
2015,8302,APR,Ingresos,INGPRP,617385.0,604,228,Sonsonate,Armenia,34912.0
2015,8302,APR,Ingresos,TRFREC,1906876.71875,604,228,Sonsonate,Armenia,34912.0
2015,8302,MOD,Egresos,AMTDEU,379137.65625,604,228,Sonsonate,Armenia,34912.0
2015,8302,MOD,Egresos,GASTOS,1785247.6530456543,604,228,Sonsonate,Armenia,34912.0
2015,8302,MOD,Egresos,INVERS,1185582.7051391602,604,228,Sonsonate,Armenia,34912.0
2015,8302,MOD,Ingresos,INGDEU,162456.609375,604,228,Sonsonate,Armenia,34912.0
2015,8302,MOD,Ingresos,INGPRP,1162817.0106201172,604,228,Sonsonate,Armenia,34912.0
2015,8302,MOD,Ingresos,TRFREC,2024694.418466797,604,228,Sonsonate,Armenia,34912.0
2016,8302,ACR,Egresos,AMTDEU,397853.248046875,604,228,Sonsonate,Armenia,34912.0
2016,8302,ACR,Egresos,GASTOS,1593087.5676102042,604,228,Sonsonate,Armenia,34912.0
2016,8302,ACR,Egresos,INVERS,741073.5494401362,604,228,Sonsonate,Armenia,34912.0
2016,8302,ACR,Ingresos,INGDEU,80000.0,604,228,Sonsonate,Armenia,34912.0
2016,8302,ACR,Ingresos,INGPRP,666535.0902748108,604,228,Sonsonate,Armenia,34912.0
2016,8302,ACR,Ingresos,TRFREC,2056939.1606755257,604,228,Sonsonate,Armenia,34912.0
2016,8302,APR,Egresos,AMTDEU,397107.21875,604,228,Sonsonate,Armenia,34912.0
2016,8302,APR,Egresos,GASTOS,1505727.42578125,604,228,Sonsonate,Armenia,34912.0
2016,8302,APR,Egresos,INVERS,718281.9375,604,228,Sonsonate,Armenia,34912.0
2016,8302,APR,Ingresos,INGDEU,0.0,604,228,Sonsonate,Armenia,34912.0
2016,8302,APR,Ingresos,INGPRP,679715.0,604,228,Sonsonate,Armenia,34912.0
2016,8302,APR,Ingresos,TRFREC,1941401.5625,604,228,Sonsonate,Armenia,34912.0
2016,8302,MOD,Egresos,AMTDEU,397853.25872802734,604,228,Sonsonate,Armenia,34912.0
2016,8302,MOD,Egresos,GASTOS,1754075.396057129,604,228,Sonsonate,Armenia,34912.0
2016,8302,MOD,Egresos,INVERS,906946.0746917725,604,228,Sonsonate,Armenia,34912.0
2016,8302,MOD,Ingresos,INGDEU,80000.0,604,228,Sonsonate,Armenia,34912.0
2016,8302,MOD,Ingresos,INGPRP,920735.564907074,604,228,Sonsonate,Armenia,34912.0
2016,8302,MOD,Ingresos,TRFREC,2058139.1618652344,604,228,Sonsonate,Armenia,34912.0
2017,8302,ACR,Egresos,AMTDEU,514302.2543945313,604,228,Sonsonate,Armenia,34912.0
2017,8302,ACR,Egresos,GASTOS,1681050.0411473513,604,228,Sonsonate,Armenia,34912.0
2017,8302,ACR,Egresos,INVERS,654198.1923604012,604,228,Sonsonate,Armenia,34912.0
2017,8302,ACR,Ingresos,INGDEU,80000.0,604,228,Sonsonate,Armenia,34912.0
2017,8302,ACR,Ingresos,INGPRP,940681.0782397464,604,228,Sonsonate,Armenia,34912.0
2017,8302,ACR,Ingresos,TRFREC,1936525.814025879,604,228,Sonsonate,Armenia,34912.0
2017,8302,APR,Egresos,AMTDEU,437257.125,604,228,Sonsonate,Armenia,34912.0
2017,8302,APR,Egresos,GASTOS,1521923.5546875,604,228,Sonsonate,Armenia,34912.0
2017,8302,APR,Egresos,INVERS,686666.875,604,228,Sonsonate,Armenia,34912.0
2017,8302,APR,Ingresos,INGDEU,0.0,604,228,Sonsonate,Armenia,34912.0
2017,8302,APR,Ingresos,INGPRP,678451.0,604,228,Sonsonate,Armenia,34912.0
2017,8302,APR,Ingresos,TRFREC,1967396.5625,604,228,Sonsonate,Armenia,34912.0
2017,8302,MOD,Egresos,AMTDEU,517257.1243133545,604,228,Sonsonate,Armenia,34912.0
2017,8302,MOD,Egresos,GASTOS,1807207.6591033936,604,228,Sonsonate,Armenia,34912.0
2017,8302,MOD,Egresos,INVERS,663592.9439468384,604,228,Sonsonate,Armenia,34912.0
2017,8302,MOD,Ingresos,INGDEU,80000.0,604,228,Sonsonate,Armenia,34912.0
2017,8302,MOD,Ingresos,INGPRP,963853.1992719844,604,228,Sonsonate,Armenia,34912.0
2017,8302,MOD,Ingresos,TRFREC,1944204.5122070312,604,228,Sonsonate,Armenia,34912.0
2018,8302,ACR,Egresos,AMTDEU,444659.396484375,604,228,Sonsonate,Armenia,34912.0
2018,8302,ACR,Egresos,GASTOS,1675511.8125712872,604,228,Sonsonate,Armenia,34912.0
2018,8302,ACR,Egresos,INVERS,594921.7363052368,604,228,Sonsonate,Armenia,34912.0
2018,8302,ACR,Ingresos,INGDEU,80000.0,604,228,Sonsonate,Armenia,34912.0
2018,8302,ACR,Ingresos,INGPRP,823328.0526733398,604,228,Sonsonate,Armenia,34912.0
2018,8302,ACR,Ingresos,TRFREC,1948061.9211366177,604,228,Sonsonate,Armenia,34912.0
2018,8302,APR,Egresos,AMTDEU,462132.787109375,604,228,Sonsonate,Armenia,34912.0
2018,8302,APR,Egresos,GASTOS,1639359.212966919,604,228,Sonsonate,Armenia,34912.0
2018,8302,APR,Egresos,INVERS,884992.404258728,604,228,Sonsonate,Armenia,34912.0
2018,8302,APR,Ingresos,INGDEU,0.0,604,228,Sonsonate,Armenia,34912.0
2018,8302,APR,Ingresos,INGPRP,1039272.365234375,604,228,Sonsonate,Armenia,34912.0
2018,8302,APR,Ingresos,TRFREC,1947212.03125,604,228,Sonsonate,Armenia,34912.0
2018,8302,MOD,Egresos,AMTDEU,479390.60546875,604,228,Sonsonate,Armenia,34912.0
2018,8302,MOD,Egresos,GASTOS,1895183.2606819272,604,228,Sonsonate,Armenia,34912.0
2018,8302,MOD,Egresos,INVERS,770361.3077922817,604,228,Sonsonate,Armenia,34912.0
2018,8302,MOD,Ingresos,INGDEU,80000.0,604,228,Sonsonate,Armenia,34912.0
2018,8302,MOD,Ingresos,INGPRP,1115444.4655456543,604,228,Sonsonate,Armenia,34912.0
2018,8302,MOD,Ingresos,TRFREC,1949490.69140625,604,228,Sonsonate,Armenia,34912.0
2019,8302,ACR,Ingresos,INGPRP,8982964.764873028,604,228,Sonsonate,Armenia,34912.0
2019,8302,ACR,Ingresos,TRFREC,1456404.3904323578,604,228,Sonsonate,Armenia,34912.0
2019,8302,APR,Ingresos,INGPRP,4733825.062835693,604,228,Sonsonate,Armenia,34912.0
2019,8302,APR,Ingresos,TRFREC,1141436.1347846985,604,228,Sonsonate,Armenia,34912.0
2019,8302,MOD,Ingresos,INGPRP,9435352.040275574,604,228,Sonsonate,Armenia,34912.0
2019,8302,MOD,Ingresos,TRFREC,3917355.769241333,604,228,Sonsonate,Armenia,34912.0
2020,8302,ACR,Egresos,AMTDEU,225692.919921875,604,228,Sonsonate,Armenia,34912.0
2020,8302,ACR,Egresos,GASTOS,2453343.0763077736,604,228,Sonsonate,Armenia,34912.0
2020,8302,ACR,Egresos,INVERS,2005949.144958496,604,228,Sonsonate,Armenia,34912.0
2020,8302,ACR,Ingresos,INGDEU,600000.0,604,228,Sonsonate,Armenia,34912.0
2020,8302,ACR,Ingresos,INGPRP,871320.4985204935,604,228,Sonsonate,Armenia,34912.0
2020,8302,ACR,Ingresos,TRFREC,3876661.96207428,604,228,Sonsonate,Armenia,34912.0
2020,8302,APR,Egresos,AMTDEU,235935.001953125,604,228,Sonsonate,Armenia,34912.0
2020,8302,APR,Egresos,GASTOS,1827160.0314350128,604,228,Sonsonate,Armenia,34912.0
2020,8302,APR,Egresos,INVERS,1730614.84375,604,228,Sonsonate,Armenia,34912.0
2020,8302,APR,Ingresos,INGDEU,0.0,604,228,Sonsonate,Armenia,34912.0
2020,8302,APR,Ingresos,INGPRP,1011138.4521484375,604,228,Sonsonate,Armenia,34912.0
2020,8302,APR,Ingresos,TRFREC,2782571.408203125,604,228,Sonsonate,Armenia,34912.0
2020,8302,MOD,Egresos,AMTDEU,229815.001953125,604,228,Sonsonate,Armenia,34912.0
2020,8302,MOD,Egresos,GASTOS,2823440.569375515,604,228,Sonsonate,Armenia,34912.0
2020,8302,MOD,Egresos,INVERS,5239454.303100586,604,228,Sonsonate,Armenia,34912.0
2020,8302,MOD,Ingresos,INGDEU,600000.0,604,228,Sonsonate,Armenia,34912.0
2020,8302,MOD,Ingresos,INGPRP,3826870.39453125,604,228,Sonsonate,Armenia,34912.0
2020,8302,MOD,Ingresos,TRFREC,3865839.462890625,604,228,Sonsonate,Armenia,34912.0
2010,8303,ACR,Egresos,AMTDEU,612201.7893066406,613,229,Sonsonate,Caluco,9139.0
2010,8303,ACR,Egresos,GASTOS,477577.3796492815,613,229,Sonsonate,Caluco,9139.0
2010,8303,ACR,Egresos,INVERS,1123464.9382172823,613,229,Sonsonate,Caluco,9139.0
2010,8303,ACR,Ingresos,INGDEU,784103.0,613,229,Sonsonate,Caluco,9139.0
2010,8303,ACR,Ingresos,INGPRP,198623.6882019043,613,229,Sonsonate,Caluco,9139.0
2010,8303,ACR,Ingresos,TRFREC,1150270.7233593464,613,229,Sonsonate,Caluco,9139.0
2010,8303,APR,Egresos,AMTDEU,46199.0,613,229,Sonsonate,Caluco,9139.0
2010,8303,APR,Egresos,GASTOS,480950.7925415039,613,229,Sonsonate,Caluco,9139.0
2010,8303,APR,Egresos,INVERS,548970.7119140625,613,229,Sonsonate,Caluco,9139.0
2010,8303,APR,Ingresos,INGDEU,0.0,613,229,Sonsonate,Caluco,9139.0
2010,8303,APR,Ingresos,INGPRP,462087.7998046875,613,229,Sonsonate,Caluco,9139.0
2010,8303,APR,Ingresos,TRFREC,614032.6796875,613,229,Sonsonate,Caluco,9139.0
2010,8303,MOD,Egresos,AMTDEU,613302.5200195312,613,229,Sonsonate,Caluco,9139.0
2010,8303,MOD,Egresos,GASTOS,541532.2216911316,613,229,Sonsonate,Caluco,9139.0
2010,8303,MOD,Egresos,INVERS,1265684.3814697266,613,229,Sonsonate,Caluco,9139.0
2010,8303,MOD,Ingresos,INGDEU,784103.0,613,229,Sonsonate,Caluco,9139.0
2010,8303,MOD,Ingresos,INGPRP,462087.7998046875,613,229,Sonsonate,Caluco,9139.0
2010,8303,MOD,Ingresos,TRFREC,1174328.28515625,613,229,Sonsonate,Caluco,9139.0
2011,8303,ACR,Egresos,AMTDEU,25314.689697265625,613,229,Sonsonate,Caluco,9139.0
2011,8303,ACR,Egresos,GASTOS,604605.0994070768,613,229,Sonsonate,Caluco,9139.0
2011,8303,ACR,Egresos,INVERS,514579.69929790497,613,229,Sonsonate,Caluco,9139.0
2011,8303,ACR,Ingresos,INGDEU,152000.0,613,229,Sonsonate,Caluco,9139.0
2011,8303,ACR,Ingresos,INGPRP,269861.5816363096,613,229,Sonsonate,Caluco,9139.0
2011,8303,ACR,Ingresos,TRFREC,2411231.6242471933,613,229,Sonsonate,Caluco,9139.0
2011,8303,APR,Egresos,AMTDEU,21379.33984375,613,229,Sonsonate,Caluco,9139.0
2011,8303,APR,Egresos,GASTOS,514628.7479248047,613,229,Sonsonate,Caluco,9139.0
2011,8303,APR,Egresos,INVERS,1618158.0390625,613,229,Sonsonate,Caluco,9139.0
2011,8303,APR,Ingresos,INGDEU,0.0,613,229,Sonsonate,Caluco,9139.0
2011,8303,APR,Ingresos,INGPRP,260468.9453125,613,229,Sonsonate,Caluco,9139.0
2011,8303,APR,Ingresos,TRFREC,1893697.1875,613,229,Sonsonate,Caluco,9139.0
2011,8303,MOD,Egresos,AMTDEU,25314.68994140625,613,229,Sonsonate,Caluco,9139.0
2011,8303,MOD,Egresos,GASTOS,604750.8987350464,613,229,Sonsonate,Caluco,9139.0
2011,8303,MOD,Egresos,INVERS,2358207.764160156,613,229,Sonsonate,Caluco,9139.0
2011,8303,MOD,Ingresos,INGDEU,152000.0,613,229,Sonsonate,Caluco,9139.0
2011,8303,MOD,Ingresos,INGPRP,295219.7351074219,613,229,Sonsonate,Caluco,9139.0
2011,8303,MOD,Ingresos,TRFREC,2541053.4931640625,613,229,Sonsonate,Caluco,9139.0
2012,8303,ACR,Egresos,AMTDEU,48786.52026367188,613,229,Sonsonate,Caluco,9139.0
2012,8303,ACR,Egresos,GASTOS,632149.7583327293,613,229,Sonsonate,Caluco,9139.0
2012,8303,ACR,Egresos,INVERS,1920335.0804736707,613,229,Sonsonate,Caluco,9139.0
2012,8303,ACR,Ingresos,INGPRP,323788.74855041504,613,229,Sonsonate,Caluco,9139.0
2012,8303,ACR,Ingresos,TRFREC,1434239.6640200708,613,229,Sonsonate,Caluco,9139.0
2012,8303,APR,Egresos,AMTDEU,48784.6796875,613,229,Sonsonate,Caluco,9139.0
2012,8303,APR,Egresos,GASTOS,642644.9750976562,613,229,Sonsonate,Caluco,9139.0
2012,8303,APR,Egresos,INVERS,2250515.373474121,613,229,Sonsonate,Caluco,9139.0
2012,8303,APR,Ingresos,INGPRP,2130024.6521873474,613,229,Sonsonate,Caluco,9139.0
2012,8303,APR,Ingresos,TRFREC,811920.3515625,613,229,Sonsonate,Caluco,9139.0
2012,8303,MOD,Egresos,AMTDEU,48884.6796875,613,229,Sonsonate,Caluco,9139.0
2012,8303,MOD,Egresos,GASTOS,685652.2240753174,613,229,Sonsonate,Caluco,9139.0
2012,8303,MOD,Egresos,INVERS,2888213.040077209,613,229,Sonsonate,Caluco,9139.0
2012,8303,MOD,Ingresos,INGPRP,2187862.5926885605,613,229,Sonsonate,Caluco,9139.0
2012,8303,MOD,Ingresos,TRFREC,1434887.3203125,613,229,Sonsonate,Caluco,9139.0
2013,8303,ACR,Egresos,AMTDEU,829360.5424804688,613,229,Sonsonate,Caluco,9139.0
2013,8303,ACR,Egresos,GASTOS,784283.8619784117,613,229,Sonsonate,Caluco,9139.0
2013,8303,ACR,Egresos,INVERS,917454.1514542103,613,229,Sonsonate,Caluco,9139.0
2013,8303,ACR,Ingresos,INGDEU,1500000.0,613,229,Sonsonate,Caluco,9139.0
2013,8303,ACR,Ingresos,INGPRP,382624.1245765686,613,229,Sonsonate,Caluco,9139.0
2013,8303,ACR,Ingresos,TRFREC,988905.0686798096,613,229,Sonsonate,Caluco,9139.0
2013,8303,APR,Egresos,AMTDEU,53906.0,613,229,Sonsonate,Caluco,9139.0
2013,8303,APR,Egresos,GASTOS,673106.3359375,613,229,Sonsonate,Caluco,9139.0
2013,8303,APR,Egresos,INVERS,1460275.840270996,613,229,Sonsonate,Caluco,9139.0
2013,8303,APR,Ingresos,INGDEU,0.0,613,229,Sonsonate,Caluco,9139.0
2013,8303,APR,Ingresos,INGPRP,1342012.817993164,613,229,Sonsonate,Caluco,9139.0
2013,8303,APR,Ingresos,TRFREC,845275.32421875,613,229,Sonsonate,Caluco,9139.0
2013,8303,MOD,Egresos,AMTDEU,834317.25,613,229,Sonsonate,Caluco,9139.0
2013,8303,MOD,Egresos,GASTOS,798751.6355743408,613,229,Sonsonate,Caluco,9139.0
2013,8303,MOD,Egresos,INVERS,2258743.564956665,613,229,Sonsonate,Caluco,9139.0
2013,8303,MOD,Ingresos,INGDEU,1500000.0,613,229,Sonsonate,Caluco,9139.0
2013,8303,MOD,Ingresos,INGPRP,1401537.3479804993,613,229,Sonsonate,Caluco,9139.0
2013,8303,MOD,Ingresos,TRFREC,990275.09765625,613,229,Sonsonate,Caluco,9139.0
2014,8303,ACR,Egresos,AMTDEU,101743.51025390624,613,229,Sonsonate,Caluco,9139.0
2014,8303,ACR,Egresos,GASTOS,1005170.1601970196,613,229,Sonsonate,Caluco,9139.0
2014,8303,ACR,Egresos,INVERS,1664802.0460281372,613,229,Sonsonate,Caluco,9139.0
2014,8303,ACR,Ingresos,INGPRP,398870.62999916077,613,229,Sonsonate,Caluco,9139.0
2014,8303,ACR,Ingresos,TRFREC,1103560.2411403656,613,229,Sonsonate,Caluco,9139.0
2014,8303,APR,Egresos,AMTDEU,101363.4375,613,229,Sonsonate,Caluco,9139.0
2014,8303,APR,Egresos,GASTOS,829528.6179199219,613,229,Sonsonate,Caluco,9139.0
2014,8303,APR,Egresos,INVERS,1733247.2770996094,613,229,Sonsonate,Caluco,9139.0
2014,8303,APR,Ingresos,INGPRP,1756756.755859375,613,229,Sonsonate,Caluco,9139.0
2014,8303,APR,Ingresos,TRFREC,907382.53125,613,229,Sonsonate,Caluco,9139.0
2014,8303,MOD,Egresos,AMTDEU,101743.50750732422,613,229,Sonsonate,Caluco,9139.0
2014,8303,MOD,Egresos,GASTOS,1076554.228695631,613,229,Sonsonate,Caluco,9139.0
2014,8303,MOD,Egresos,INVERS,1707016.4182929993,613,229,Sonsonate,Caluco,9139.0
2014,8303,MOD,Ingresos,INGPRP,1781753.865890503,613,229,Sonsonate,Caluco,9139.0
2014,8303,MOD,Ingresos,TRFREC,1103560.25,613,229,Sonsonate,Caluco,9139.0
2015,8303,ACR,Egresos,AMTDEU,1351794.7060546875,613,229,Sonsonate,Caluco,9139.0
2015,8303,ACR,Egresos,GASTOS,1074262.7000740021,613,229,Sonsonate,Caluco,9139.0
2015,8303,ACR,Egresos,INVERS,168571.2003517151,613,229,Sonsonate,Caluco,9139.0
2015,8303,ACR,Ingresos,INGDEU,1830000.0,613,229,Sonsonate,Caluco,9139.0
2015,8303,ACR,Ingresos,INGPRP,413575.9520049095,613,229,Sonsonate,Caluco,9139.0
2015,8303,ACR,Ingresos,TRFREC,944097.7350616455,613,229,Sonsonate,Caluco,9139.0
2015,8303,APR,Egresos,AMTDEU,1379534.4765625,613,229,Sonsonate,Caluco,9139.0
2015,8303,APR,Egresos,GASTOS,873909.7083740234,613,229,Sonsonate,Caluco,9139.0
2015,8303,APR,Egresos,INVERS,966040.078125,613,229,Sonsonate,Caluco,9139.0
2015,8303,APR,Ingresos,INGDEU,1830000.0,613,229,Sonsonate,Caluco,9139.0
2015,8303,APR,Ingresos,INGPRP,445386.546875,613,229,Sonsonate,Caluco,9139.0
2015,8303,APR,Ingresos,TRFREC,944097.75,613,229,Sonsonate,Caluco,9139.0
2015,8303,MOD,Egresos,AMTDEU,1371198.2470703125,613,229,Sonsonate,Caluco,9139.0
2015,8303,MOD,Egresos,GASTOS,1125125.9430236816,613,229,Sonsonate,Caluco,9139.0
2015,8303,MOD,Egresos,INVERS,738530.0774536133,613,229,Sonsonate,Caluco,9139.0
2015,8303,MOD,Ingresos,INGDEU,1830000.0,613,229,Sonsonate,Caluco,9139.0
2015,8303,MOD,Ingresos,INGPRP,460756.546875,613,229,Sonsonate,Caluco,9139.0
2015,8303,MOD,Ingresos,TRFREC,944097.75,613,229,Sonsonate,Caluco,9139.0
2016,8303,ACR,Egresos,AMTDEU,127571.53002929688,613,229,Sonsonate,Caluco,9139.0
2016,8303,ACR,Egresos,GASTOS,1080795.0950994492,613,229,Sonsonate,Caluco,9139.0
2016,8303,ACR,Egresos,INVERS,533683.0517578125,613,229,Sonsonate,Caluco,9139.0
2016,8303,ACR,Ingresos,INGPRP,363373.5088325441,613,229,Sonsonate,Caluco,9139.0
2016,8303,ACR,Ingresos,TRFREC,976137.310546875,613,229,Sonsonate,Caluco,9139.0
2016,8303,APR,Egresos,AMTDEU,123150.4404296875,613,229,Sonsonate,Caluco,9139.0
2016,8303,APR,Egresos,GASTOS,948870.9506559372,613,229,Sonsonate,Caluco,9139.0
2016,8303,APR,Egresos,INVERS,1010760.5509109496,613,229,Sonsonate,Caluco,9139.0
2016,8303,APR,Ingresos,INGPRP,1135600.0415267944,613,229,Sonsonate,Caluco,9139.0
2016,8303,APR,Ingresos,TRFREC,947181.921875,613,229,Sonsonate,Caluco,9139.0
2016,8303,MOD,Egresos,AMTDEU,127571.53002929688,613,229,Sonsonate,Caluco,9139.0
2016,8303,MOD,Egresos,GASTOS,1212981.911948204,613,229,Sonsonate,Caluco,9139.0
2016,8303,MOD,Egresos,INVERS,771198.7060623169,613,229,Sonsonate,Caluco,9139.0
2016,8303,MOD,Ingresos,INGPRP,1135614.7940597534,613,229,Sonsonate,Caluco,9139.0
2016,8303,MOD,Ingresos,TRFREC,976137.375,613,229,Sonsonate,Caluco,9139.0
2017,8303,ACR,Egresos,AMTDEU,129444.6494140625,613,229,Sonsonate,Caluco,9139.0
2017,8303,ACR,Egresos,GASTOS,1169866.7693748474,613,229,Sonsonate,Caluco,9139.0
2017,8303,ACR,Egresos,INVERS,180721.4422607422,613,229,Sonsonate,Caluco,9139.0
2017,8303,ACR,Ingresos,INGPRP,328222.83101560175,613,229,Sonsonate,Caluco,9139.0
2017,8303,ACR,Ingresos,TRFREC,949349.3008975983,613,229,Sonsonate,Caluco,9139.0
2017,8303,APR,Egresos,AMTDEU,129044.6083984375,613,229,Sonsonate,Caluco,9139.0
2017,8303,APR,Egresos,GASTOS,812489.05884552,613,229,Sonsonate,Caluco,9139.0
2017,8303,APR,Egresos,INVERS,699064.6343612671,613,229,Sonsonate,Caluco,9139.0
2017,8303,APR,Ingresos,INGPRP,707698.5904846191,613,229,Sonsonate,Caluco,9139.0
2017,8303,APR,Ingresos,TRFREC,932899.7109375,613,229,Sonsonate,Caluco,9139.0
2017,8303,MOD,Egresos,AMTDEU,130815.859375,613,229,Sonsonate,Caluco,9139.0
2017,8303,MOD,Egresos,GASTOS,1259597.0814385414,613,229,Sonsonate,Caluco,9139.0
2017,8303,MOD,Egresos,INVERS,268408.93630981445,613,229,Sonsonate,Caluco,9139.0
2017,8303,MOD,Ingresos,INGPRP,709493.454864502,613,229,Sonsonate,Caluco,9139.0
2017,8303,MOD,Ingresos,TRFREC,949328.41796875,613,229,Sonsonate,Caluco,9139.0
2018,8303,ACR,Egresos,AMTDEU,142835.9111328125,613,229,Sonsonate,Caluco,9139.0
2018,8303,ACR,Egresos,GASTOS,981822.6200647354,613,229,Sonsonate,Caluco,9139.0
2018,8303,ACR,Egresos,INVERS,206988.3323974609,613,229,Sonsonate,Caluco,9139.0
2018,8303,ACR,Ingresos,INGPRP,329945.4501000736,613,229,Sonsonate,Caluco,9139.0
2018,8303,ACR,Ingresos,TRFREC,1076473.6484375,613,229,Sonsonate,Caluco,9139.0
2018,8303,APR,Egresos,AMTDEU,141489.23974609375,613,229,Sonsonate,Caluco,9139.0
2018,8303,APR,Egresos,GASTOS,823232.7011928558,613,229,Sonsonate,Caluco,9139.0
2018,8303,APR,Egresos,INVERS,562758.46875,613,229,Sonsonate,Caluco,9139.0
2018,8303,APR,Ingresos,INGPRP,588006.7635498047,613,229,Sonsonate,Caluco,9139.0
2018,8303,APR,Ingresos,TRFREC,939473.6484375,613,229,Sonsonate,Caluco,9139.0
2018,8303,MOD,Egresos,AMTDEU,143289.220703125,613,229,Sonsonate,Caluco,9139.0
2018,8303,MOD,Egresos,GASTOS,1144143.1949396133,613,229,Sonsonate,Caluco,9139.0
2018,8303,MOD,Egresos,INVERS,380548.0147705078,613,229,Sonsonate,Caluco,9139.0
2018,8303,MOD,Ingresos,INGPRP,591506.7830200195,613,229,Sonsonate,Caluco,9139.0
2018,8303,MOD,Ingresos,TRFREC,1076473.640625,613,229,Sonsonate,Caluco,9139.0
2019,8303,ACR,Ingresos,INGPRP,2429660.6459365785,613,229,Sonsonate,Caluco,9139.0
2019,8303,ACR,Ingresos,TRFREC,502092.9191894531,613,229,Sonsonate,Caluco,9139.0
2019,8303,APR,Ingresos,INGPRP,2431391.4830322266,613,229,Sonsonate,Caluco,9139.0
2019,8303,APR,Ingresos,TRFREC,723898.2983398438,613,229,Sonsonate,Caluco,9139.0
2019,8303,MOD,Ingresos,INGPRP,3076004.3125305176,613,229,Sonsonate,Caluco,9139.0
2019,8303,MOD,Ingresos,TRFREC,338034.7316513061,613,229,Sonsonate,Caluco,9139.0
2020,8303,ACR,Egresos,AMTDEU,177644.140625,613,229,Sonsonate,Caluco,9139.0
2020,8303,ACR,Egresos,GASTOS,1060023.987602234,613,229,Sonsonate,Caluco,9139.0
2020,8303,ACR,Egresos,INVERS,467204.4501953125,613,229,Sonsonate,Caluco,9139.0
2020,8303,ACR,Ingresos,INGDEU,150000.0,613,229,Sonsonate,Caluco,9139.0
2020,8303,ACR,Ingresos,INGPRP,260945.98863387108,613,229,Sonsonate,Caluco,9139.0
2020,8303,ACR,Ingresos,TRFREC,1911411.281982422,613,229,Sonsonate,Caluco,9139.0
2020,8303,APR,Egresos,AMTDEU,173113.099609375,613,229,Sonsonate,Caluco,9139.0
2020,8303,APR,Egresos,GASTOS,900146.8998031616,613,229,Sonsonate,Caluco,9139.0
2020,8303,APR,Egresos,INVERS,1022430.7191162108,613,229,Sonsonate,Caluco,9139.0
2020,8303,APR,Ingresos,INGDEU,0.0,613,229,Sonsonate,Caluco,9139.0
2020,8303,APR,Ingresos,INGPRP,750943.7352294922,613,229,Sonsonate,Caluco,9139.0
2020,8303,APR,Ingresos,TRFREC,1344747.00390625,613,229,Sonsonate,Caluco,9139.0
2020,8303,MOD,Egresos,AMTDEU,177670.880859375,613,229,Sonsonate,Caluco,9139.0
2020,8303,MOD,Egresos,GASTOS,1396409.0859451294,613,229,Sonsonate,Caluco,9139.0
2020,8303,MOD,Egresos,INVERS,1241883.3439941406,613,229,Sonsonate,Caluco,9139.0
2020,8303,MOD,Ingresos,INGDEU,150000.0,613,229,Sonsonate,Caluco,9139.0
2020,8303,MOD,Ingresos,INGPRP,750943.7271881104,613,229,Sonsonate,Caluco,9139.0
2020,8303,MOD,Ingresos,TRFREC,1915019.59765625,613,229,Sonsonate,Caluco,9139.0
2021,8303,ACR,Egresos,AMTDEU,104268.1298828125,613,229,Sonsonate,Caluco,9139.0
2021,8303,ACR,Egresos,GASTOS,540181.8422987368,613,229,Sonsonate,Caluco,9139.0
2021,8303,ACR,Egresos,INVERS,47042.62841796875,613,229,Sonsonate,Caluco,9139.0
2021,8303,ACR,Ingresos,INGPRP,208556.47211395018,613,229,Sonsonate,Caluco,9139.0
2021,8303,ACR,Ingresos,TRFREC,750309.0703125,613,229,Sonsonate,Caluco,9139.0
2021,8303,APR,Egresos,AMTDEU,212525.400390625,613,229,Sonsonate,Caluco,9139.0
2021,8303,APR,Egresos,GASTOS,1043747.9874801636,613,229,Sonsonate,Caluco,9139.0
2021,8303,APR,Egresos,INVERS,1850936.9946289065,613,229,Sonsonate,Caluco,9139.0
2021,8303,APR,Ingresos,INGPRP,1606592.271118164,613,229,Sonsonate,Caluco,9139.0
2021,8303,APR,Ingresos,TRFREC,1500618.1796875,613,229,Sonsonate,Caluco,9139.0
2021,8303,MOD,Egresos,AMTDEU,212525.40112304688,613,229,Sonsonate,Caluco,9139.0
