year,contab,kind,group,amount,id,shp,department,municipality,population
2019,8813,Recursos,FDINVF,5284819.497375488,812,107,La Paz,San Luis Talpa,21675.0
2019,8813,Recursos,INVPRY,164322.30078125,812,107,La Paz,San Luis Talpa,21675.0
2020,8813,Obligaciones,OBLGCP,98125.07607412338,812,107,La Paz,San Luis Talpa,21675.0
2020,8813,Obligaciones,OBLGLP,48998206.06298828,812,107,La Paz,San Luis Talpa,21675.0
2020,8813,Recursos,EXISBU,17845766.88720703,812,107,La Paz,San Luis Talpa,21675.0
2020,8813,Recursos,FDINVF,7657174.194396973,812,107,La Paz,San Luis Talpa,21675.0
2020,8813,Recursos,INVPRY,201209.373046875,812,107,La Paz,San Luis Talpa,21675.0
2021,8813,Obligaciones,OBLGCP,28075.60122680664,812,107,La Paz,San Luis Talpa,21675.0
2021,8813,Obligaciones,OBLGLP,40093420.257572174,812,107,La Paz,San Luis Talpa,21675.0
2021,8813,Recursos,EXISBU,17863421.740234375,812,107,La Paz,San Luis Talpa,21675.0
2021,8813,Recursos,FDINVF,6760464.538944244,812,107,La Paz,San Luis Talpa,21675.0
2021,8813,Recursos,INVPRY,150738.1162109375,812,107,La Paz,San Luis Talpa,21675.0
2010,8814,Obligaciones,OBLGCP,7167.28369140625,814,108,La Paz,San Miguel Tepezontes,5084.0
2010,8814,Obligaciones,OBLGLP,2391633.6053085327,814,108,La Paz,San Miguel Tepezontes,5084.0
2010,8814,Recursos,EXISBU,943280.8574523926,814,108,La Paz,San Miguel Tepezontes,5084.0
2010,8814,Recursos,FDINVF,35793.309143066406,814,108,La Paz,San Miguel Tepezontes,5084.0
2010,8814,Recursos,INVPRY,31452.1201171875,814,108,La Paz,San Miguel Tepezontes,5084.0
2011,8814,Obligaciones,OBLGCP,19788.079666137695,814,108,La Paz,San Miguel Tepezontes,5084.0
2011,8814,Obligaciones,OBLGLP,2890297.006591797,814,108,La Paz,San Miguel Tepezontes,5084.0
2011,8814,Recursos,EXISBU,936517.9273071289,814,108,La Paz,San Miguel Tepezontes,5084.0
2011,8814,Recursos,FDINVF,199514.20849609375,814,108,La Paz,San Miguel Tepezontes,5084.0
2011,8814,Recursos,INVPRY,31452.119140625,814,108,La Paz,San Miguel Tepezontes,5084.0
2012,8814,Obligaciones,OBLGCP,18580.079872131348,814,108,La Paz,San Miguel Tepezontes,5084.0
2012,8814,Obligaciones,OBLGLP,2782390.271238327,814,108,La Paz,San Miguel Tepezontes,5084.0
2012,8814,Recursos,EXISBU,940182.6401367188,814,108,La Paz,San Miguel Tepezontes,5084.0
2012,8814,Recursos,FDINVF,437167.17333984375,814,108,La Paz,San Miguel Tepezontes,5084.0
2012,8814,Recursos,INVPRY,32555.994140625,814,108,La Paz,San Miguel Tepezontes,5084.0
2013,8814,Obligaciones,OBLGCP,9389.529830932617,814,108,La Paz,San Miguel Tepezontes,5084.0
2013,8814,Obligaciones,OBLGLP,3638752.538324585,814,108,La Paz,San Miguel Tepezontes,5084.0
2013,8814,Recursos,EXISBU,972180.1192626953,814,108,La Paz,San Miguel Tepezontes,5084.0
2013,8814,Recursos,FDINVF,188655.3697052002,814,108,La Paz,San Miguel Tepezontes,5084.0
2013,8814,Recursos,INVPRY,17525.516479492188,814,108,La Paz,San Miguel Tepezontes,5084.0
2014,8814,Obligaciones,OBLGCP,11961.590209960938,814,108,La Paz,San Miguel Tepezontes,5084.0
2014,8814,Obligaciones,OBLGLP,2646567.680123329,814,108,La Paz,San Miguel Tepezontes,5084.0
2014,8814,Recursos,EXISBU,968072.1887817383,814,108,La Paz,San Miguel Tepezontes,5084.0
2014,8814,Recursos,FDINVF,197761.8644104004,814,108,La Paz,San Miguel Tepezontes,5084.0
2014,8814,Recursos,INVPRY,17525.52001953125,814,108,La Paz,San Miguel Tepezontes,5084.0
2015,8814,Obligaciones,OBLGCP,13842.750244140625,814,108,La Paz,San Miguel Tepezontes,5084.0
2015,8814,Obligaciones,OBLGLP,2764604.4545259476,814,108,La Paz,San Miguel Tepezontes,5084.0
2015,8814,Recursos,EXISBU,1061728.3295898438,814,108,La Paz,San Miguel Tepezontes,5084.0
2015,8814,Recursos,FDINVF,220350.33091282845,814,108,La Paz,San Miguel Tepezontes,5084.0
2015,8814,Recursos,INVPRY,18561.64501953125,814,108,La Paz,San Miguel Tepezontes,5084.0
2016,8814,Obligaciones,OBLGCP,33254.55969238281,814,108,La Paz,San Miguel Tepezontes,5084.0
2016,8814,Obligaciones,OBLGLP,2863732.7877111435,814,108,La Paz,San Miguel Tepezontes,5084.0
2016,8814,Recursos,EXISBU,1091905.730834961,814,108,La Paz,San Miguel Tepezontes,5084.0
2016,8814,Recursos,FDINVF,238637.06188964844,814,108,La Paz,San Miguel Tepezontes,5084.0
2016,8814,Recursos,INVPRY,20057.64990234375,814,108,La Paz,San Miguel Tepezontes,5084.0
2017,8814,Obligaciones,OBLGCP,27883.728759765625,814,108,La Paz,San Miguel Tepezontes,5084.0
2017,8814,Obligaciones,OBLGLP,4049921.8742564004,814,108,La Paz,San Miguel Tepezontes,5084.0
2017,8814,Recursos,EXISBU,1061182.0723266602,814,108,La Paz,San Miguel Tepezontes,5084.0
2017,8814,Recursos,FDINVF,407905.7843173202,814,108,La Paz,San Miguel Tepezontes,5084.0
2017,8814,Recursos,INVPRY,657.88232421875,814,108,La Paz,San Miguel Tepezontes,5084.0
2018,8814,Obligaciones,OBLGCP,30714.9853515625,814,108,La Paz,San Miguel Tepezontes,5084.0
2018,8814,Obligaciones,OBLGLP,3813904.304670185,814,108,La Paz,San Miguel Tepezontes,5084.0
2018,8814,Recursos,EXISBU,1044028.314529419,814,108,La Paz,San Miguel Tepezontes,5084.0
2018,8814,Recursos,FDINVF,390788.9052734375,814,108,La Paz,San Miguel Tepezontes,5084.0
2018,8814,Recursos,INVPRY,11847.760375976562,814,108,La Paz,San Miguel Tepezontes,5084.0
2019,8814,Obligaciones,OBLGCP,26542.25341796875,814,108,La Paz,San Miguel Tepezontes,5084.0
2019,8814,Obligaciones,OBLGLP,3852296.8381610103,814,108,La Paz,San Miguel Tepezontes,5084.0
2019,8814,Recursos,EXISBU,1046655.595779419,814,108,La Paz,San Miguel Tepezontes,5084.0
2019,8814,Recursos,FDINVF,424752.6388244629,814,108,La Paz,San Miguel Tepezontes,5084.0
2019,8814,Recursos,INVPRY,16148.190551757812,814,108,La Paz,San Miguel Tepezontes,5084.0
2020,8814,Obligaciones,OBLGCP,40987.338806152344,814,108,La Paz,San Miguel Tepezontes,5084.0
2020,8814,Obligaciones,OBLGLP,17883074.506835938,814,108,La Paz,San Miguel Tepezontes,5084.0
2020,8814,Recursos,EXISBU,1028148.277420044,814,108,La Paz,San Miguel Tepezontes,5084.0
2020,8814,Recursos,FDINVF,984687.0234375,814,108,La Paz,San Miguel Tepezontes,5084.0
